name,family,num_qubits,method,routing_score,swap_count,swap_count_source,terminal_objective,routing_time_sec,runtime,evaluating_router,original_num_qubits,original_gate_count_all,original_1q_count_all,original_2q_count_all,original_cnot_count_all,original_depth,routed_gate_count_all,routed_1q_count_all,routed_2q_count_all,routed_cnot_raw_count,routed_cnot_equiv_count,routed_swap_count,routed_depth,additional_gates_total,additional_1q_total,additional_2q_total,additional_swap_count,additional_cnot_equiv_from_swap,depth_overhead,mode
rd32_273,rd32,5,trivial,89.0,89.0,exact_swap_ops,89.0,0.008938099956139922,0.008938099956139922,qiskit_sabre,5.0,292.0,180.0,112.0,112.0,213.0,381.0,180.0,201.0,112.0,379.0,89.0,309.0,89.0,0.0,89.0,89.0,267.0,96.0,
rd32_273,rd32,5,dense,81.0,81.0,exact_swap_ops,81.0,0.007487199967727065,0.007487199967727065,qiskit_sabre,5.0,292.0,180.0,112.0,112.0,213.0,373.0,180.0,193.0,112.0,355.0,81.0,299.0,81.0,0.0,81.0,81.0,243.0,86.0,
rd32_273,rd32,5,random_best,66.0,66.0,exact_swap_ops,66.0,0.0074454001151025295,0.0074454001151025295,qiskit_sabre,5.0,292.0,180.0,112.0,112.0,213.0,358.0,180.0,178.0,112.0,310.0,66.0,278.0,66.0,0.0,66.0,66.0,198.0,65.0,
rd32_273,rd32,5,sabre_layout,61.0,61.0,exact_swap_ops,61.0,0.0075019001960754395,0.0075019001960754395,qiskit_sabre,5.0,292.0,180.0,112.0,112.0,213.0,353.0,180.0,173.0,112.0,295.0,61.0,292.0,61.0,0.0,61.0,61.0,183.0,79.0,
rd32_273,rd32,5,rl+beam+tabu,51.0,51.0,,,0.006878299871459603,,qiskit_sabre,5.0,292.0,180.0,112.0,112.0,213.0,343.0,180.0,163.0,112.0,265.0,51.0,282.0,51.0,0.0,51.0,51.0,153.0,69.0,beam8
4gt12-v0_86,4gt12-v0,5,trivial,48.0,48.0,exact_swap_ops,48.0,0.006570700090378523,0.006570700090378523,qiskit_sabre,5.0,222.0,155.0,67.0,67.0,168.0,270.0,155.0,115.0,67.0,211.0,48.0,208.0,48.0,0.0,48.0,48.0,144.0,40.0,
4gt12-v0_86,4gt12-v0,5,dense,33.0,33.0,exact_swap_ops,33.0,0.006970300106331706,0.006970300106331706,qiskit_sabre,5.0,222.0,155.0,67.0,67.0,168.0,255.0,155.0,100.0,67.0,166.0,33.0,200.0,33.0,0.0,33.0,33.0,99.0,32.0,
4gt12-v0_86,4gt12-v0,5,random_best,40.0,40.0,exact_swap_ops,40.0,0.006491499952971935,0.006491499952971935,qiskit_sabre,5.0,222.0,155.0,67.0,67.0,168.0,262.0,155.0,107.0,67.0,187.0,40.0,203.0,40.0,0.0,40.0,40.0,120.0,35.0,
4gt12-v0_86,4gt12-v0,5,sabre_layout,24.0,24.0,exact_swap_ops,24.0,0.0063722999766469,0.0063722999766469,qiskit_sabre,5.0,222.0,155.0,67.0,67.0,168.0,246.0,155.0,91.0,67.0,139.0,24.0,187.0,24.0,0.0,24.0,24.0,72.0,19.0,
4gt12-v0_86,4gt12-v0,5,rl+beam+tabu,27.0,27.0,,,0.007398699875921011,,qiskit_sabre,5.0,222.0,155.0,67.0,67.0,168.0,249.0,155.0,94.0,67.0,148.0,27.0,198.0,27.0,0.0,27.0,27.0,81.0,30.0,beam8_tabu
4gt13_92,4gt13,5,trivial,17.0,17.0,exact_swap_ops,17.0,0.0060384999960660934,0.0060384999960660934,qiskit_sabre,5.0,37.0,21.0,16.0,16.0,30.0,54.0,21.0,33.0,16.0,67.0,17.0,36.0,17.0,0.0,17.0,17.0,51.0,6.0,
4gt13_92,4gt13,5,dense,14.0,14.0,exact_swap_ops,14.0,0.0058727997820824385,0.0058727997820824385,qiskit_sabre,5.0,37.0,21.0,16.0,16.0,30.0,51.0,21.0,30.0,16.0,58.0,14.0,43.0,14.0,0.0,14.0,14.0,42.0,13.0,
4gt13_92,4gt13,5,random_best,19.0,19.0,exact_swap_ops,19.0,0.006725900107994676,0.006725900107994676,qiskit_sabre,5.0,37.0,21.0,16.0,16.0,30.0,56.0,21.0,35.0,16.0,73.0,19.0,39.0,19.0,0.0,19.0,19.0,57.0,9.0,
4gt13_92,4gt13,5,sabre_layout,3.0,3.0,exact_swap_ops,3.0,0.005975099978968501,0.005975099978968501,qiskit_sabre,5.0,37.0,21.0,16.0,16.0,30.0,40.0,21.0,19.0,16.0,25.0,3.0,32.0,3.0,0.0,3.0,3.0,9.0,2.0,
4gt13_92,4gt13,5,rl+beam+tabu,8.0,11.0,,,0.0057616999838501215,,qiskit_sabre,5.0,37.0,21.0,16.0,16.0,30.0,48.0,21.0,27.0,16.0,49.0,11.0,34.0,11.0,0.0,11.0,11.0,33.0,4.0,beam8_tabu
mod8-10_178,mod8-10,16,trivial,119.0,119.0,exact_swap_ops,119.0,0.007782400120049715,0.007782400120049715,qiskit_sabre,16.0,426.0,274.0,152.0,152.0,237.0,545.0,274.0,271.0,152.0,509.0,119.0,395.0,119.0,0.0,119.0,119.0,357.0,158.0,
mod8-10_178,mod8-10,16,dense,119.0,119.0,exact_swap_ops,119.0,0.00899200001731515,0.00899200001731515,qiskit_sabre,16.0,426.0,274.0,152.0,152.0,237.0,545.0,274.0,271.0,152.0,509.0,119.0,417.0,119.0,0.0,119.0,119.0,357.0,180.0,
mod8-10_178,mod8-10,16,random_best,124.0,124.0,exact_swap_ops,124.0,0.00796019984409213,0.00796019984409213,qiskit_sabre,16.0,426.0,274.0,152.0,152.0,237.0,550.0,274.0,276.0,152.0,524.0,124.0,396.0,124.0,0.0,124.0,124.0,372.0,159.0,
mod8-10_178,mod8-10,16,sabre_layout,107.0,107.0,exact_swap_ops,107.0,0.011462599970400333,0.011462599970400333,qiskit_sabre,16.0,426.0,274.0,152.0,152.0,237.0,533.0,274.0,259.0,152.0,473.0,107.0,410.0,107.0,0.0,107.0,107.0,321.0,173.0,
mod8-10_178,mod8-10,16,rl+beam+tabu,104.0,109.0,,,0.00737860007211566,,qiskit_sabre,16.0,426.0,274.0,152.0,152.0,237.0,535.0,274.0,261.0,152.0,479.0,109.0,400.0,109.0,0.0,109.0,109.0,327.0,163.0,beam8_tabu
cnt3-5_179,cnt3-5,16,trivial,74.0,74.0,exact_swap_ops,74.0,0.006735500181093812,0.006735500181093812,qiskit_sabre,16.0,205.0,130.0,75.0,75.0,76.0,279.0,130.0,149.0,75.0,297.0,74.0,144.0,74.0,0.0,74.0,74.0,222.0,68.0,
cnt3-5_179,cnt3-5,16,dense,89.0,89.0,exact_swap_ops,89.0,0.006607000017538667,0.006607000017538667,qiskit_sabre,16.0,205.0,130.0,75.0,75.0,76.0,294.0,130.0,164.0,75.0,342.0,89.0,139.0,89.0,0.0,89.0,89.0,267.0,63.0,
cnt3-5_179,cnt3-5,16,random_best,102.0,102.0,exact_swap_ops,102.0,0.00683340011164546,0.00683340011164546,qiskit_sabre,16.0,205.0,130.0,75.0,75.0,76.0,307.0,130.0,177.0,75.0,381.0,102.0,137.0,102.0,0.0,102.0,102.0,306.0,61.0,
cnt3-5_179,cnt3-5,16,sabre_layout,22.0,22.0,exact_swap_ops,22.0,0.006758699892088771,0.006758699892088771,qiskit_sabre,16.0,205.0,130.0,75.0,75.0,76.0,227.0,130.0,97.0,75.0,141.0,22.0,105.0,22.0,0.0,22.0,22.0,66.0,29.0,
cnt3-5_179,cnt3-5,16,rl+beam+tabu,57.0,57.0,,,0.006863600108772516,,qiskit_sabre,16.0,205.0,130.0,75.0,75.0,76.0,262.0,130.0,132.0,75.0,246.0,57.0,133.0,57.0,0.0,57.0,57.0,171.0,57.0,beam8_tabu
random_12_0096,random,12,trivial,108.0,108.0,exact_swap_ops,108.0,0.007670900085940957,0.007670900085940957,qiskit_sabre,12.0,508.0,410.0,98.0,98.0,97.0,616.0,410.0,206.0,98.0,422.0,108.0,209.0,108.0,0.0,108.0,108.0,324.0,112.0,
random_12_0096,random,12,dense,123.0,123.0,exact_swap_ops,123.0,0.008542300201952457,0.008542300201952457,qiskit_sabre,12.0,508.0,410.0,98.0,98.0,97.0,631.0,410.0,221.0,98.0,467.0,123.0,247.0,123.0,0.0,123.0,123.0,369.0,150.0,
random_12_0096,random,12,random_best,116.0,116.0,exact_swap_ops,116.0,0.007738500135019422,0.007738500135019422,qiskit_sabre,12.0,508.0,410.0,98.0,98.0,97.0,624.0,410.0,214.0,98.0,446.0,116.0,178.0,116.0,0.0,116.0,116.0,348.0,81.0,
random_12_0096,random,12,sabre_layout,61.0,61.0,exact_swap_ops,61.0,0.01283629983663559,0.01283629983663559,qiskit_sabre,12.0,508.0,410.0,98.0,98.0,97.0,569.0,410.0,159.0,98.0,281.0,61.0,157.0,61.0,0.0,61.0,61.0,183.0,60.0,
random_12_0096,random,12,rl+beam+tabu,61.0,61.0,,,0.007746899966150522,,qiskit_sabre,12.0,508.0,410.0,98.0,98.0,97.0,569.0,410.0,159.0,98.0,281.0,61.0,140.0,61.0,0.0,61.0,61.0,183.0,43.0,beam8_tabu
alu-v0_27,alu-v0,16,trivial,20.0,20.0,exact_swap_ops,20.0,0.00623900000937283,0.00623900000937283,qiskit_sabre,16.0,44.0,27.0,17.0,17.0,29.0,64.0,27.0,37.0,17.0,77.0,20.0,45.0,20.0,0.0,20.0,20.0,60.0,16.0,
alu-v0_27,alu-v0,16,dense,16.0,16.0,exact_swap_ops,16.0,0.005752600030973554,0.005752600030973554,qiskit_sabre,16.0,44.0,27.0,17.0,17.0,29.0,60.0,27.0,33.0,17.0,65.0,16.0,43.0,16.0,0.0,16.0,16.0,48.0,14.0,
alu-v0_27,alu-v0,16,random_best,21.0,21.0,exact_swap_ops,21.0,0.0061079999431967735,0.0061079999431967735,qiskit_sabre,16.0,44.0,27.0,17.0,17.0,29.0,65.0,27.0,38.0,17.0,80.0,21.0,45.0,21.0,0.0,21.0,21.0,63.0,16.0,
alu-v0_27,alu-v0,16,sabre_layout,8.0,8.0,exact_swap_ops,8.0,0.0057836000341922045,0.0057836000341922045,qiskit_sabre,16.0,44.0,27.0,17.0,17.0,29.0,52.0,27.0,25.0,17.0,41.0,8.0,40.0,8.0,0.0,8.0,8.0,24.0,11.0,
alu-v0_27,alu-v0,16,rl+beam+tabu,12.0,13.0,,,0.006424800027161837,,qiskit_sabre,16.0,44.0,27.0,17.0,17.0,29.0,57.0,27.0,30.0,17.0,56.0,13.0,41.0,13.0,0.0,13.0,13.0,39.0,12.0,beam8_tabu
urf2_277,urf2,8,trivial,6590.0,6590.0,exact_swap_ops,6590.0,0.08184079988859594,0.08184079988859594,qiskit_sabre,8.0,23432.0,15147.0,8285.0,8285.0,15900.0,30022.0,15147.0,14875.0,8285.0,28055.0,6590.0,23073.0,6590.0,0.0,6590.0,6590.0,19770.0,7173.0,
urf2_277,urf2,8,dense,7337.0,7337.0,exact_swap_ops,7337.0,0.08339050016365945,0.08339050016365945,qiskit_sabre,8.0,23432.0,15147.0,8285.0,8285.0,15900.0,30769.0,15147.0,15622.0,8285.0,30296.0,7337.0,23290.0,7337.0,0.0,7337.0,7337.0,22011.0,7390.0,
urf2_277,urf2,8,random_best,6491.0,6491.0,exact_swap_ops,6491.0,0.07951129996217787,0.07951129996217787,qiskit_sabre,8.0,23432.0,15147.0,8285.0,8285.0,15900.0,29923.0,15147.0,14776.0,8285.0,27758.0,6491.0,22919.0,6491.0,0.0,6491.0,6491.0,19473.0,7019.0,
urf2_277,urf2,8,sabre_layout,6750.0,6750.0,exact_swap_ops,6750.0,0.08879269985482097,0.08879269985482097,qiskit_sabre,8.0,23432.0,15147.0,8285.0,8285.0,15900.0,30182.0,15147.0,15035.0,8285.0,28535.0,6750.0,23105.0,6750.0,0.0,6750.0,6750.0,20250.0,7205.0,
urf2_277,urf2,8,rl+beam+tabu,6822.0,6822.0,,,0.11023680004291236,,qiskit_sabre,8.0,23432.0,15147.0,8285.0,8285.0,15900.0,30254.0,15147.0,15107.0,8285.0,28751.0,6822.0,23147.0,6822.0,0.0,6822.0,6822.0,20466.0,7247.0,beam8
routing_stress_20_0370,routing_stress,20,trivial,111.0,111.0,exact_swap_ops,111.0,0.006371099967509508,0.006371099967509508,qiskit_sabre,20.0,211.0,162.0,49.0,49.0,49.0,322.0,162.0,160.0,49.0,382.0,111.0,82.0,111.0,0.0,111.0,111.0,333.0,33.0,
routing_stress_20_0370,routing_stress,20,dense,76.0,76.0,exact_swap_ops,76.0,0.007576599949970841,0.007576599949970841,qiskit_sabre,20.0,211.0,162.0,49.0,49.0,49.0,287.0,162.0,125.0,49.0,277.0,76.0,83.0,76.0,0.0,76.0,76.0,228.0,34.0,
routing_stress_20_0370,routing_stress,20,random_best,100.0,100.0,exact_swap_ops,100.0,0.0070004998706281185,0.0070004998706281185,qiskit_sabre,20.0,211.0,162.0,49.0,49.0,49.0,311.0,162.0,149.0,49.0,349.0,100.0,83.0,100.0,0.0,100.0,100.0,300.0,34.0,
routing_stress_20_0370,routing_stress,20,sabre_layout,46.0,46.0,exact_swap_ops,46.0,0.006881699897348881,0.006881699897348881,qiskit_sabre,20.0,211.0,162.0,49.0,49.0,49.0,257.0,162.0,95.0,49.0,187.0,46.0,57.0,46.0,0.0,46.0,46.0,138.0,8.0,
routing_stress_20_0370,routing_stress,20,rl+beam+tabu,46.0,56.0,,,0.0064044001046568155,,qiskit_sabre,20.0,211.0,162.0,49.0,49.0,49.0,267.0,162.0,105.0,49.0,217.0,56.0,90.0,56.0,0.0,56.0,56.0,168.0,41.0,beam8_tabu
decod24-v0_39,decod24-v0,4,trivial,13.0,13.0,exact_swap_ops,13.0,0.006169100059196353,0.006169100059196353,qiskit_sabre,4.0,60.0,40.0,20.0,20.0,40.0,73.0,40.0,33.0,20.0,59.0,13.0,60.0,13.0,0.0,13.0,13.0,39.0,20.0,
decod24-v0_39,decod24-v0,4,dense,11.0,11.0,exact_swap_ops,11.0,0.005845499923452735,0.005845499923452735,qiskit_sabre,4.0,60.0,40.0,20.0,20.0,40.0,71.0,40.0,31.0,20.0,53.0,11.0,59.0,11.0,0.0,11.0,11.0,33.0,19.0,
decod24-v0_39,decod24-v0,4,random_best,14.0,14.0,exact_swap_ops,14.0,0.006038999883458018,0.006038999883458018,qiskit_sabre,4.0,60.0,40.0,20.0,20.0,40.0,74.0,40.0,34.0,20.0,62.0,14.0,59.0,14.0,0.0,14.0,14.0,42.0,19.0,
decod24-v0_39,decod24-v0,4,sabre_layout,4.0,4.0,exact_swap_ops,4.0,0.00607500015757978,0.00607500015757978,qiskit_sabre,4.0,60.0,40.0,20.0,20.0,40.0,64.0,40.0,24.0,20.0,32.0,4.0,55.0,4.0,0.0,4.0,4.0,12.0,15.0,
decod24-v0_39,decod24-v0,4,rl+beam+tabu,8.0,8.0,,,0.0076877998653799295,,qiskit_sabre,4.0,60.0,40.0,20.0,20.0,40.0,68.0,40.0,28.0,20.0,44.0,8.0,58.0,8.0,0.0,8.0,8.0,24.0,18.0,beam8
4_49_16,4_49,4,trivial,39.0,39.0,exact_swap_ops,39.0,0.006867800140753388,0.006867800140753388,qiskit_sabre,4.0,174.0,108.0,66.0,66.0,126.0,213.0,108.0,105.0,66.0,183.0,39.0,172.0,39.0,0.0,39.0,39.0,117.0,46.0,
4_49_16,4_49,4,dense,37.0,37.0,exact_swap_ops,37.0,0.006559200119227171,0.006559200119227171,qiskit_sabre,4.0,174.0,108.0,66.0,66.0,126.0,211.0,108.0,103.0,66.0,177.0,37.0,169.0,37.0,0.0,37.0,37.0,111.0,43.0,
4_49_16,4_49,4,random_best,31.0,31.0,exact_swap_ops,31.0,0.00620039994828403,0.00620039994828403,qiskit_sabre,4.0,174.0,108.0,66.0,66.0,126.0,205.0,108.0,97.0,66.0,159.0,31.0,164.0,31.0,0.0,31.0,31.0,93.0,38.0,
4_49_16,4_49,4,sabre_layout,28.0,28.0,exact_swap_ops,28.0,0.006190399872139096,0.006190399872139096,qiskit_sabre,4.0,174.0,108.0,66.0,66.0,126.0,202.0,108.0,94.0,66.0,150.0,28.0,167.0,28.0,0.0,28.0,28.0,84.0,41.0,
4_49_16,4_49,4,rl+beam+tabu,19.0,19.0,,,0.0065778999123722315,,qiskit_sabre,4.0,174.0,108.0,66.0,66.0,126.0,193.0,108.0,85.0,66.0,123.0,19.0,160.0,19.0,0.0,19.0,19.0,57.0,34.0,beam8
random_20_0369,random,20,trivial,375.0,375.0,exact_swap_ops,375.0,0.018517800141125917,0.018517800141125917,qiskit_sabre,20.0,1686.0,1448.0,238.0,238.0,187.0,2061.0,1448.0,613.0,238.0,1363.0,375.0,514.0,375.0,0.0,375.0,375.0,1125.0,327.0,
random_20_0369,random,20,dense,343.0,343.0,exact_swap_ops,343.0,0.01699539995752275,0.01699539995752275,qiskit_sabre,20.0,1686.0,1448.0,238.0,238.0,187.0,2029.0,1448.0,581.0,238.0,1267.0,343.0,481.0,343.0,0.0,343.0,343.0,1029.0,294.0,
random_20_0369,random,20,random_best,376.0,376.0,exact_swap_ops,376.0,0.018712300108745694,0.018712300108745694,qiskit_sabre,20.0,1686.0,1448.0,238.0,238.0,187.0,2062.0,1448.0,614.0,238.0,1366.0,376.0,493.0,376.0,0.0,376.0,376.0,1128.0,306.0,
random_20_0369,random,20,sabre_layout,265.0,265.0,exact_swap_ops,265.0,0.018459100043401122,0.018459100043401122,qiskit_sabre,20.0,1686.0,1448.0,238.0,238.0,187.0,1951.0,1448.0,503.0,238.0,1033.0,265.0,494.0,265.0,0.0,265.0,265.0,795.0,307.0,
random_20_0369,random,20,rl+beam+tabu,272.0,280.0,,,0.0177498001139611,,qiskit_sabre,20.0,1686.0,1448.0,238.0,238.0,187.0,1966.0,1448.0,518.0,238.0,1078.0,280.0,428.0,280.0,0.0,280.0,280.0,840.0,241.0,beam8_tabu
toffoli_2,toffoli,3,trivial,4.0,4.0,exact_swap_ops,4.0,0.006018299842253327,0.006018299842253327,qiskit_sabre,3.0,19.0,13.0,6.0,6.0,14.0,23.0,13.0,10.0,6.0,18.0,4.0,20.0,4.0,0.0,4.0,4.0,12.0,6.0,
toffoli_2,toffoli,3,dense,4.0,4.0,exact_swap_ops,4.0,0.006132399896159768,0.006132399896159768,qiskit_sabre,3.0,19.0,13.0,6.0,6.0,14.0,23.0,13.0,10.0,6.0,18.0,4.0,20.0,4.0,0.0,4.0,4.0,12.0,6.0,
toffoli_2,toffoli,3,random_best,5.0,5.0,exact_swap_ops,5.0,0.007355300011113286,0.007355300011113286,qiskit_sabre,3.0,19.0,13.0,6.0,6.0,14.0,24.0,13.0,11.0,6.0,21.0,5.0,21.0,5.0,0.0,5.0,5.0,15.0,7.0,
toffoli_2,toffoli,3,sabre_layout,1.0,1.0,exact_swap_ops,1.0,0.0072546000592410564,0.0072546000592410564,qiskit_sabre,3.0,19.0,13.0,6.0,6.0,14.0,20.0,13.0,7.0,6.0,9.0,1.0,18.0,1.0,0.0,1.0,1.0,3.0,4.0,
toffoli_2,toffoli,3,rl+beam+tabu,2.0,3.0,,,0.006019500084221363,,qiskit_sabre,3.0,19.0,13.0,6.0,6.0,14.0,22.0,13.0,9.0,6.0,15.0,3.0,18.0,3.0,0.0,3.0,3.0,9.0,4.0,beam8_tabu
cm42a_207,cm42a,14,trivial,375.0,375.0,exact_swap_ops,375.0,0.019867599941790104,0.019867599941790104,qiskit_sabre,14.0,1869.0,1398.0,471.0,471.0,1293.0,2244.0,1398.0,846.0,471.0,1596.0,375.0,1609.0,375.0,0.0,375.0,375.0,1125.0,316.0,
cm42a_207,cm42a,14,dense,379.0,379.0,exact_swap_ops,379.0,0.02338150003924966,0.02338150003924966,qiskit_sabre,14.0,1869.0,1398.0,471.0,471.0,1293.0,2248.0,1398.0,850.0,471.0,1608.0,379.0,1632.0,379.0,0.0,379.0,379.0,1137.0,339.0,
cm42a_207,cm42a,14,random_best,351.0,351.0,exact_swap_ops,351.0,0.019785800017416477,0.019785800017416477,qiskit_sabre,14.0,1869.0,1398.0,471.0,471.0,1293.0,2220.0,1398.0,822.0,471.0,1524.0,351.0,1621.0,351.0,0.0,351.0,351.0,1053.0,328.0,
cm42a_207,cm42a,14,sabre_layout,309.0,309.0,exact_swap_ops,309.0,0.05320589989423752,0.05320589989423752,qiskit_sabre,14.0,1869.0,1398.0,471.0,471.0,1293.0,2178.0,1398.0,780.0,471.0,1398.0,309.0,1639.0,309.0,0.0,309.0,309.0,927.0,346.0,
cm42a_207,cm42a,14,rl+beam+tabu,276.0,276.0,,,0.025490300031378865,,qiskit_sabre,14.0,1869.0,1398.0,471.0,471.0,1293.0,2145.0,1398.0,747.0,471.0,1299.0,276.0,1592.0,276.0,0.0,276.0,276.0,828.0,299.0,beam8
4mod7-v0_94,4mod7-v0,5,trivial,32.0,32.0,exact_swap_ops,32.0,0.0063680000603199005,0.0063680000603199005,qiskit_sabre,5.0,110.0,68.0,42.0,42.0,76.0,142.0,68.0,74.0,42.0,138.0,32.0,108.0,32.0,0.0,32.0,32.0,96.0,32.0,
4mod7-v0_94,4mod7-v0,5,dense,26.0,26.0,exact_swap_ops,26.0,0.00626590009778738,0.00626590009778738,qiskit_sabre,5.0,110.0,68.0,42.0,42.0,76.0,136.0,68.0,68.0,42.0,120.0,26.0,110.0,26.0,0.0,26.0,26.0,78.0,34.0,
4mod7-v0_94,4mod7-v0,5,random_best,27.0,27.0,exact_swap_ops,27.0,0.006168999942019582,0.006168999942019582,qiskit_sabre,5.0,110.0,68.0,42.0,42.0,76.0,137.0,68.0,69.0,42.0,123.0,27.0,99.0,27.0,0.0,27.0,27.0,81.0,23.0,
4mod7-v0_94,4mod7-v0,5,sabre_layout,12.0,12.0,exact_swap_ops,12.0,0.006416599964722991,0.006416599964722991,qiskit_sabre,5.0,110.0,68.0,42.0,42.0,76.0,122.0,68.0,54.0,42.0,78.0,12.0,100.0,12.0,0.0,12.0,12.0,36.0,24.0,
4mod7-v0_94,4mod7-v0,5,rl+beam+tabu,17.0,17.0,,,0.005965899908915162,,qiskit_sabre,5.0,110.0,68.0,42.0,42.0,76.0,127.0,68.0,59.0,42.0,93.0,17.0,102.0,17.0,0.0,17.0,17.0,51.0,26.0,beam8_tabu
alu-v0_27,alu-v0,5,trivial,18.0,18.0,exact_swap_ops,18.0,0.006354600191116333,0.006354600191116333,qiskit_sabre,5.0,42.0,27.0,15.0,15.0,31.0,60.0,27.0,33.0,15.0,69.0,18.0,44.0,18.0,0.0,18.0,18.0,54.0,13.0,
alu-v0_27,alu-v0,5,dense,9.0,9.0,exact_swap_ops,9.0,0.006681300001218915,0.006681300001218915,qiskit_sabre,5.0,42.0,27.0,15.0,15.0,31.0,51.0,27.0,24.0,15.0,42.0,9.0,39.0,9.0,0.0,9.0,9.0,27.0,8.0,
alu-v0_27,alu-v0,5,random_best,14.0,14.0,exact_swap_ops,14.0,0.006285299779847264,0.006285299779847264,qiskit_sabre,5.0,42.0,27.0,15.0,15.0,31.0,56.0,27.0,29.0,15.0,57.0,14.0,41.0,14.0,0.0,14.0,14.0,42.0,10.0,
alu-v0_27,alu-v0,5,sabre_layout,2.0,2.0,exact_swap_ops,2.0,0.0059003999922424555,0.0059003999922424555,qiskit_sabre,5.0,42.0,27.0,15.0,15.0,31.0,44.0,27.0,17.0,15.0,21.0,2.0,36.0,2.0,0.0,2.0,2.0,6.0,5.0,
alu-v0_27,alu-v0,5,rl+beam+tabu,3.0,5.0,,,0.00644670007750392,,qiskit_sabre,5.0,42.0,27.0,15.0,15.0,31.0,47.0,27.0,20.0,15.0,30.0,5.0,37.0,5.0,0.0,5.0,5.0,15.0,6.0,beam8_tabu
ising_model_13,ising_model,16,trivial,63.0,63.0,exact_swap_ops,63.0,0.01113120000809431,0.01113120000809431,qiskit_sabre,16.0,919.0,799.0,120.0,120.0,93.0,982.0,799.0,183.0,120.0,309.0,63.0,188.0,63.0,0.0,63.0,63.0,189.0,95.0,
ising_model_13,ising_model,16,dense,106.0,106.0,exact_swap_ops,106.0,0.013999500079080462,0.013999500079080462,qiskit_sabre,16.0,919.0,799.0,120.0,120.0,93.0,1025.0,799.0,226.0,120.0,438.0,106.0,295.0,106.0,0.0,106.0,106.0,318.0,202.0,
ising_model_13,ising_model,16,random_best,94.0,94.0,exact_swap_ops,94.0,0.011424100026488304,0.011424100026488304,qiskit_sabre,16.0,919.0,799.0,120.0,120.0,93.0,1013.0,799.0,214.0,120.0,402.0,94.0,151.0,94.0,0.0,94.0,94.0,282.0,58.0,
ising_model_13,ising_model,16,sabre_layout,2.0,2.0,exact_swap_ops,2.0,0.011083600111305714,0.011083600111305714,qiskit_sabre,16.0,919.0,799.0,120.0,120.0,93.0,921.0,799.0,122.0,120.0,126.0,2.0,93.0,2.0,0.0,2.0,2.0,6.0,0.0,
ising_model_13,ising_model,16,rl+beam+tabu,2.0,2.0,,,0.01952340011484921,,qiskit_sabre,16.0,919.0,799.0,120.0,120.0,93.0,921.0,799.0,122.0,120.0,126.0,2.0,93.0,2.0,0.0,2.0,2.0,6.0,0.0,beam8_tabu
c2_181,c2,35,trivial,586.0,586.0,exact_swap_ops,586.0,0.01497630006633699,0.01497630006633699,qiskit_sabre,35.0,1250.0,837.0,413.0,413.0,186.0,1836.0,837.0,999.0,413.0,2171.0,586.0,486.0,586.0,0.0,586.0,586.0,1758.0,300.0,
c2_181,c2,35,dense,607.0,607.0,exact_swap_ops,607.0,0.015231700148433447,0.015231700148433447,qiskit_sabre,35.0,1250.0,837.0,413.0,413.0,186.0,1857.0,837.0,1020.0,413.0,2234.0,607.0,605.0,607.0,0.0,607.0,607.0,1821.0,419.0,
c2_181,c2,35,random_best,564.0,564.0,exact_swap_ops,564.0,0.015713200205937028,0.015713200205937028,qiskit_sabre,35.0,1250.0,837.0,413.0,413.0,186.0,1814.0,837.0,977.0,413.0,2105.0,564.0,414.0,564.0,0.0,564.0,564.0,1692.0,228.0,
c2_181,c2,35,sabre_layout,333.0,333.0,exact_swap_ops,333.0,0.016251200111582875,0.016251200111582875,qiskit_sabre,35.0,1250.0,837.0,413.0,413.0,186.0,1583.0,837.0,746.0,413.0,1412.0,333.0,421.0,333.0,0.0,333.0,333.0,999.0,235.0,
c2_181,c2,35,rl+beam+tabu,492.0,506.0,,,0.014059899840503931,,qiskit_sabre,35.0,1250.0,837.0,413.0,413.0,186.0,1756.0,837.0,919.0,413.0,1931.0,506.0,493.0,506.0,0.0,506.0,506.0,1518.0,307.0,beam8_tabu
4gt5_75,4gt5,5,trivial,19.0,19.0,exact_swap_ops,19.0,0.0060575001407414675,0.0060575001407414675,qiskit_sabre,5.0,57.0,34.0,23.0,23.0,44.0,76.0,34.0,42.0,23.0,80.0,19.0,57.0,19.0,0.0,19.0,19.0,57.0,13.0,
4gt5_75,4gt5,5,dense,19.0,19.0,exact_swap_ops,19.0,0.009445200208574533,0.009445200208574533,qiskit_sabre,5.0,57.0,34.0,23.0,23.0,44.0,76.0,34.0,42.0,23.0,80.0,19.0,58.0,19.0,0.0,19.0,19.0,57.0,14.0,
4gt5_75,4gt5,5,random_best,20.0,20.0,exact_swap_ops,20.0,0.005839699879288673,0.005839699879288673,qiskit_sabre,5.0,57.0,34.0,23.0,23.0,44.0,77.0,34.0,43.0,23.0,83.0,20.0,59.0,20.0,0.0,20.0,20.0,60.0,15.0,
4gt5_75,4gt5,5,sabre_layout,7.0,7.0,exact_swap_ops,7.0,0.005812299903482199,0.005812299903482199,qiskit_sabre,5.0,57.0,34.0,23.0,23.0,44.0,64.0,34.0,30.0,23.0,44.0,7.0,51.0,7.0,0.0,7.0,7.0,21.0,7.0,
